Teṭṭef-aɣ-ten-id.
Teṭṭef-ak-ten-id.
Teṭṭef-am-ten-id.
Teṭṭef-asen-t-id.
Teṭṭef-as-ten-id.
Teṭṭef-awen-t-id.
Teṭṭef-iyi lehwa.
Teṭṭef-iyi-tt-id.
Tettekka Taninna.
Tettekleḍ fell-i?
Tetteklem fell-i?
Tettenfufud tmes.
Tetter-d fell-ak.
Tetter-d fell-am.
Tettesseḍ iɣisem?
Tettettemt seksu?
Tettezzi am yizi.
Teṭṭfeḍ-aɣ-tt-id.
Teṭṭfeḍ-as-tt-id.
Teṭṭfeḍ-iyi-t-id.
Teṭṭfem-aɣ-tt-id.
Teṭṭfem-as-tt-id.
Teṭṭfem-iyi-t-id.
Teṭṭfemt-aɣ-t-id.
Teṭṭfemt-as-t-id.
Teṭṭfemt-tent-id?
Tettḥaṛafed awal.
Tettḥaṛafeḍ awal.
Tettḥaṛafed učči.
Tettḥaṛafem awal.
Tettḥibbi lqahwa.
Tettilimt i ḥedd?
Tettmahaled aṭas.
Tettmahalem aṭas.
Tettnadi axeddim.
Tettnadiḍ fell-i.
Tettnadim fell-i.
Tettqadar asaḍuf.
Tettqellibeḍ kra?
Tettqellibem-iyi.
Tettqelliqed-iyi.
Tettqelliqeḍ-iyi.
Tettqelliqem-iyi.
Tettṛebbi ibekki.
Tettremt imsujji?
Tettsetḥimt aṭas.
Tettud asga-nnek.
Tettud asga-nnem.
Tettuḍ-iyi yakan?
Tettum asga-nwen.
Tetturareḍ addal?
Tetturarem addal?
Tettwaɛeṛḍem akk.
Tettwali tiliẓri?
Tettwalimt-iyi-d?
Tettwaẓẓeɛ Marie.
Teṭṭxeṭxem merra.
Tewɛeṛ tudert-iw.
Tewqeɛ-iyi seg-s!
Tewweḍ-d nnuba-k!
Tewweḍ-d nnuba-k?
Tewweḍ-d nnuba-m!
Tewweḍ-d nnuba-m?
Tewweḍ-d tmacint.
Tewweḍ-d tnafagt.
Tewwiḍ-d asicwaṛ?
Tewwiḍ-d iman-ik.
Tewwiḍ-d iman-im.
Tewwid-d taɣlust?
Tewwi-k tiṭ-nnek.
Tewwi-kent yid-s?
Tewwim-d taɣlust?
Tewwi-t tiṭ-nnes.
Tewwi-yaɣ-ten-id.
Tewwi-yak-ten-id.
Tewwi-yam-ten-id.
Tewwi-yasen-t-id.
Tewwi-yas-ten-id.
Tewwi-yawen-t-id.
Tewwi-yi-tent-id.
Texs musiqa ujar.
Texṣer tbanant-a.
Texṣer temrint-a.
Textareḍ asentel?
Tezdeɣ deg tmurt.
Tezdi-d lqedd-is.
Tezgam teqqaremt.
Tezham cwiṭ, naɣ?
Tezhid cwiṭ, naɣ?
Tezhiḍ cwiṭ, naɣ?
Tezlliḍ tezririḍ.
Tezmer ad teɛreḍ?
Tezmer ad temmet?
Tezmer ad texdem!
Tezmumeg Taninna.
Teẓra akaram-nni.
Teẓra aya meqqar?
Teẓra yemma-twen?
Teẓram ukḍeɣ aya.
Teẓram-d imsujji.
Teẓramt aya, naɣ?
Teẓṛam-t neɣ ala?
Teẓṛa-tt neɣ ala?
Teẓriḍ anda iruḥ?
Teẓriḍ anti-tent?
Teẓrid anwa nekk?
Teẓriḍ anwa nekk?
Teẓriḍ arrac-nni?
Teẓrid ḥemmleɣ-k!
Teẓriḍ ḥemmleɣ-k!
Teẓṛiḍ ḥemmleɣ-k?
Teẓrid ukḍeɣ aya.
Teẓrid-d imsujji.
Teẓriḍ-d imsujji.
Teẓṛiḍ-t neɣ ala?
Teẓriḍ-t neɣ uhu?
Tezweǧ deg tmurt?
Teẓẓaremt-t, naɣ?
Tezzayed tabaret?
Teẓẓeɛ amcic-nni.
Tfakem-asen-tent.
Tfakem-asent-ten.
Tfakemt-asen-ten.
Tfakemt-asent-tt.
Tfakemt-iyi-tent.
Tfakk-akent-tent.
Tfakk-asent-tent.
Tfakkeḍ-asen-ten.
Tfakkeḍ-asent-tt.
Tfakkeḍ-iyi-tent.
Tfehmeḍ neɣ xaṭi?
Tfehmed-t imir-a?
Tfehmem neɣ xaṭi?
Tfehmemt neɣ ala?
Tfeṛḥeḍ s baba-k?
Tfeṛḥeḍ s baba-m?
Tfeṛḥemt s ugmuḍ.
Tfeṛqeḍ-tent akk.
Tfuk tbatrit-nni.
Tfuk tesgilt-nni.
Tfukemt s usawal?
Tfuk-iyi tbatrit.
Tfukkeḍ ccɣel-ik?
Tfukkeḍ ccɣel-im?
Tga axeddim-nnes.
Tɣaḍ-ikent tinna?
Tgam lwajeb-nwen.
Tgam-d umuɣ, naɣ?
Tgamt aɣan-nwent.
Tɣelqemt taḥanut.
Tɣelqemt tawwurt?
Tɣelṭemt deg aya.
Tgen ɣef udekkan.
Tger-d iman-nnes.
Tɣeẓned deg waya.
Tɣeẓnem deg waya.
Tɣezzifeḍ fell-i.
Tɣezzifem fell-i.
Tgezzmemt isekla.
Tgezzud tacinwat?
Tgezzum tacinwat?
Tgid aya neɣ uhu?
Tgid lwajeb-nnek.
Tgid lwajeb-nnem.
Tgid-d umuɣ, naɣ?
Tgiḍ-d umuɣ, naɣ?
Tgit tamɣart-inu.
Tguǧǧ ɣer Lalman.
Tḥebbsemt tissit.
Tḥebsemt ddexxan.
Tḥebsemt-tt, naɣ?
Theddeṛ talmanit.
Theggaḍ i waffug.
Theggam i waffug.
Tḥemmel ad tecnu.
Tḥemmel ad turar.
Tḥemmel tiḥkayin.
Tḥemmel tiqcicin.
Tḥemmel Ustṛalya.
Tḥemmel-iken akk.
Tḥemmled abizbul?
Tḥemmled aɣerbaz?
Tḥemmleḍ aɣerbaz?
Tḥemmleḍ amerreḥ?
Tḥemmleḍ iksilen.
Tḥemmleḍ iselman?
Tḥemmleḍ lɛesban?
Tḥemmled tagrest?
Tḥemmled takunin?
Tḥemmleḍ tasekla?
Tḥemmleḍ Tatoeba?
Tḥemmled ticirin.
Tḥemmled yemma-k?
Tḥemmleḍ-t daɣen?
Tḥemmlem abizbul?
Tḥemmlem aɣerbaz?
Tḥemmlem atennis?
Tḥemmlem tagrest?
Tḥemmlem takunin?
Tḥemmlem tasekla?
Tḥemmlemt aẓawan.
Tḥemmlemt aẓawan?
Tḥemmlemt Fṛansa?
Tḥemmlemt iselsa?
Tḥemmlemt Lalman?
Tḥemmlemt Spanya?
Tḥemmlemt taẓuṛi?
Tḥemmlemt urar-a.
Tḥemmlemt Wagner?
Tḥeqqeɣ ad rfunt.
Tḥeqqeɣ ad terfu.
Tḥeqqeɣ ad yerfu.
Tḥeqqeɣ ɣef waya.
Tḥeqred Tom, naɣ?
Tḥeqreḍ Tom, naɣ?
Tḥeqrem Tom, naɣ?
Tḥewwa-iyi Marie.
Tḥeyyṛeɣ fell-ak.
Tḥeyyṛeɣ fell-am.
Thomas d amasgad.
Tḥuzad talemmast.
Thuzz aqerruy-is.
Ticraḍ s idammen.
Ticṛaḍ s idammen.
Tidet tettɛeggin.
Tidett tesseqṛaḥ.
Tif leɣna, lehna.
Tifed-iyi ccbaḥa.
Tifednin-a nkent?
Tiɣri taneggarut!
Tihin d tafaguḍt.
Tihin d weltma-k?
Tihin d weltma-m?
Tikti-yagi telha.
Tilaq yeṛja Sami.
Tilawin xeddment.
Tili ad t-tarumt.
Tiliẓri-w terreẓ.
Timetti tettazzal
Timitar n w-attan
Tin d takti-nnek.
Tin d takti-nnek?
Tin d takti-nnem.
Tin d takti-nnem?
Tin d takti-nwen.
Tin d takti-nwen?
Tin d targit kan.
Tinna d mm tirga.
Tiselbi n lɣerba.
Tiwizi d tallelt.
Tizewwa-a umsent.
Tjerḥeḍ-as ul-is.
Tjerḥed-iyi mliḥ.
Tkeccmeḍ s ulzuz.
Tkeḥḥel allen-is.
Tkeḥḥel s taẓult.
Tkellxemt fell-i.
Tkelsemt uḍḍun-a?
Tkeṛhed Tom, naɣ?
Tkeṛheḍ Tom, naɣ?
Tkeṛhed-iyi, naɣ?
Tkeṛheḍ-iyi, naɣ?
Tkeṛhem Tom, naɣ?
Tkeṛhem-iyi, naɣ?
Tkeṛhemt aslagan.
Tlamt akud ass-a?
Tlamt tasnasɣalt?
Tlaq-iyi temzelt?
Tleddey tazewwut.
Tledyemt tawwurt.
Tlemmed s tɣawla.
Tlid akud imir-a?
Tlid ccɣel ass-a?
Tlid kuẓ n yiḍan.
Tluɛamt-as i Tom.
Tlul deg tegrest.
Tmudd-akent-tent.
Tmudd-asent-tent.
Tmuddeḍ-asen-ten.
Tmuddeḍ-asent-tt.
Tmuddeḍ-iyi-tent.
Tmuddem-asen-ten.
Tmuddem-asent-tt.
Tmuddem-iyi-tent.
Tmuddemt-asent-t.
Tmuddemt-asen-tt.
Tmuddemt-as-tent.
Tmuddemt-iyi-ten.
Tnehheṛ s tɣawla.
Tnehhṛed am jida.
Tnehhṛem am jida.
Tnekṛed aya, naɣ?
Tnekṛeḍ aya, naɣ?
Tnekṛem aya, naɣ?
Tngha y-i tadawt.
TnqqeR d tafouyt.
Tom, tagi d Mary.
Tom, ur akk ikṣuḍ
Tom, yaɣ tt kra ?
Tqebblemt isefka.
Tqebled nnig wul.
Tqeblem nnig wul.
Tqerres ɣef Mary.
Tqerres-d fell-i.
Tra-k teydit-inu.
Tram Bryan Adams?
Tram tamurt-nwen?
Tram učči ahendi?
Tram ugar n waya?
Tramt ad tecnumt?
Tramt ad tɛumemt.
Tramt anẓar, naɣ?
Tramt aṭas aɛumu.
Tramt idinuẓuren?
Tramt timadlanin?
Tramt tuṛkidiyin?
Tṛaṛed ya tennis?
Trebḥed limtiḥan?
Treḍḍled idlisen.
Treḍḍlem idlisen.
Tṛeḍleḍ-aɣ-tt-id?
Tṛeḍleḍ-asen-ten.
Tṛeḍleḍ-asent-tt.
Tṛeḍleḍ-as-tt-id?
Tṛeḍleḍ-iyi-tent.
Tṛeḍleḍ-iyi-t-id?
Tṛeḍlem-aɣ-tt-id?
Tṛeḍlem-asen-ten.
Tṛeḍlem-asent-tt.
Tṛeḍlem-as-tt-id?
Tṛeḍlem-iyi-tent.
Tṛeḍlem-iyi-t-id?
Tṛeḍlemt-aɣ-tent.
Tṛeḍlemt-aɣ-t-id?
Tṛeḍlemt-asent-t.
Tṛeḍlemt-asen-tt.
Tṛeḍlemt-as-tent.
Tṛeḍlemt-as-t-id?
Tṛeḍlemt-iyi-ten.
Treffu ɣef wulac.
Treẓẓem tazewwut.
Triḍ ad d-teɣreḍ?
Trid ad tegganid?
Trid Bryan Adams?
Trid tamurt-nnek?
Trid tamurt-nnem?
Trid učči ahendi?
Trid ugar n waya?
Truḥ akken tuyes.
Truḥ d taneggart.
Tṛuḥ ɣer Ibaraki.
Truḥ ɣer Ṭṭelyan.
Truḥ-asen tsarut.
Truḥ-awen tsarut.
Tṛuḥemt deg-sent.
Tsawleḍ-as i Tom.
Tsawlem-as i Tom.
Tsebɣeḍ-asen-ten.
Tsebɣeḍ-asent-tt.
Tsebɣeḍ-iyi-tent.
Tsebɣem-asen-ten.
Tsebɣem-asent-tt.
Tsebɣem-iyi-tent.
Tsebɣemt iɣerban.
Tsebɣemt-asent-t.
Tsebɣemt-asen-tt.
Tsebɣemt-as-tent.
Tsebɣemt-iyi-ten.
Tsebɣemt-tent-id.
Ṭṣeɣ, i kennemti?
Tseggem-akent-tt.
Tseggem-asen-ten.
Tseggem-asent-tt.
Tseggem-awen-ten.
Tseggem-iten akk.
Tṣeggem-itt Mary.
Tseggem-iyi-tent.
Tseggemt-aɣ-tent.
Tseggmeḍ-aɣ-tent.
Tseggmeḍ-asent-t.
Tseggmeḍ-asen-tt.
Tseggmeḍ-as-tent.
Tseggmeḍ-iyi-ten.
Tṣeggmed-tt, naɣ?
Tṣeggmeḍ-tt, naɣ?
Tseggmem-aɣ-tent.
Tseggmem-asent-t.
Tseggmem-asen-tt.
Tseggmem-as-tent.
Tseggmem-iyi-ten.
Tseggmemt-aɣ-ten.
Tseggmemt-asen-t.
Tseggmemt-as-ten.
Tseggmem-ten akk.
Tseggmemt-iyi-tt.
Tṣeggmemt-t, naɣ?
Tṣeggmem-tt, naɣ?
Tseggmemt-tt akk.
Tṣeḥḥa tesleṭ-ik.
Tsellek-aɣ merra.
Tsellek-iyi mliḥ.
Tṣubbem tiṭṛujin.
Ṭṭafareɣ arrijim.
Ttagadeɣ tissist!
Ttagaden illuten.
Ṭṭal akken iqwem!
Ṭṭaq yella yeldi.
Ttarguɣ deg uzal.
Ttarguɣ-k yal iḍ.
Ttarguɣ-t yal iḍ.
Ttbanen-d feṛḥen.
Ttbanen-d ṣeḥḥan.
Ttbanen-d umaren.
Ttbanent-d lhant.
Ttbanent-d zhant.
Ttḍeyyiɛent akud.
Ttedduɣ s leɛqel.
Tteddun s leɛqel.
Tteddunt ɣer din.
Ṭṭef axenfuc-ik !
Ṭṭef axenfuc-im !
Ṭṭef deg awal-ik.
Ṭṭef-asen-ten-id.
Ṭṭef-asent-tt-id.
Tteffɣeɣ yal ass.
Ṭṭef-it d lewqam.
Ṭṭef-iyi-tent-id.
Ttemɛawanen aṭas.
Ttemyallent aṭas.
Tter amsaltu-nni.
Ṭṭerḍqeɣ d taḍsa.
Ṭṭerḍqen d taḍsa.
Ttess, tettetteḍ.
Ttesseḍ ayen-nni.
Ttesseɣ ala aman.
Ttesseɣ aman-nni.
Ttessent akeffay.
Ttessent taɣlust.
Ttessuɣ-d usuten.
Ttessun-d usuten.
Ttetteɣ tabanant.
Ṭṭfeɣ-k, ṭṭfeɣ-k.
Ṭṭfemt-aɣ-ten-id.
Ṭṭfemt-asen-t-id.
Ṭṭfemt-as-ten-id.
Ṭṭfemt-iyi-tt-id.
Ṭṭfen-aɣ-tent-id.
Ṭṭfen-akent-t-id.
Ṭṭfen-ak-tent-id.
Ṭṭfen-am-tent-id.
Ṭṭfen-asent-t-id.
Ṭṭfen-asen-tt-id.
Ṭṭfen-as-tent-id.
Ṭṭfen-awen-tt-id.
Ṭṭfen-iyi-ten-id.
Ṭṭfent-aɣ-ten-id.
Ṭṭfent-ak-ten-id.
Ṭṭfent-am-ten-id.
Ṭṭfent-asen-t-id.
Ṭṭfent-as-ten-id.
Ṭṭfent-awen-t-id.
Ṭṭfent-iyi-tt-id.
Ṭṭfet-aɣ-tent-id.
Ṭṭfet-asent-t-id.
Ṭṭfet-asen-tt-id.
Ṭṭfet-as-tent-id.
Ṭṭfet-iyi-ten-id.
Ttɣimint-d cwami.
Ttḥussuɣ-as ɛyiɣ.
Ttmerriɣen ass-a.
Ttmeyyizeɣ talit.
Ttnaɣen ɣef wulac
Ttnaɣent yal ass.
Ttnecṛaḥen meṛṛa.
Ttqadaremt wiyaḍ.
Ttqadaren asaḍuf.
Ttqeṣṣiṛen meṛṛa.
Ttṛaṛed ceč lfut?
Ttrunt wallen-iw.
Ttsellim ɣef Tom.
Ttu iɣeblan-nnek.
Ttu iɣeblan-nnem.
Ttuɣ idrimen-inu.
Ttuɣ idrimen-inu?
Ttuɣ takamra-nni!
Ttuɣ tansa n Tom.
Ttuɣ tasarut-inu.
Ttuɣ uḍḍun-nwent.
Ttuɣ uṭṭun-nkent.
Tturarent icahen.
Ttuttint d ghigi.
Ttwagedlen yiḍan.
Ttwajerḥeɣ ass-a.
Ttwaliɣ itri-nni.
Ttwaliɣ walebɛaḍ.
Ttwalint tiliẓri?
Ttwaxeyybeɣ cwiṭ.
Ttxil-k s leɛqel.
Ttxil-k s ttawil.
Ttxil-k! Ttxil-k!
Ttxil-k, aru aya.
Ttxil-k, ecc kra.
Ttxil-k, gzu aya.
Ttxil-k, zmel da.
Ttxil-m s leɛqel.
Ttxil-m s ttawil.
Ttxil-m! Ttxil-m!
Ttxil-m, gzu aya.
Ttxil-m, zmel da.
Ttxil-wet ɛiwdet.
Ttxil-wet rret-d.
Ttẓṛiɣ taddart ad
Tubeẓ amakar-nni.
Tucu tiṭ l lɣerf.
Tudef ɣer ugaṛaj.
Tuder isunan-nni.
Tudert i Tegduda!
Tudert i Ugellid!
Tudert i Umenkad!
Tufa-aneɣ-d Mary.
Tufa-d adlis-nni.
Tufa-d tiɣirdemt.
Tufam-d Tom, naɣ?
Tufid-d Tom, naɣ?
Tufiḍ-d Tom, naɣ?
Tuɣ agnir d ilem.
Tuɣ hesɛid amcic.
Tuɣ kullec yefra.
Tuɣ tqeffalt-nni.
Tuɣ tqelqeɣ mliḥ.
Tugad dɣa terwel.
Tugadeḍ-iyi, yak?
TuƔal d taƔasamt.
Tuɣal d tameṭṭut!
Tugareḍ-iyi afud.
Tugdeḍ, neɣ xaṭi?
Tugi aɛiwen-ines.
Tugi assumer-inu.
Tugna n tneɣruft.
Tuḥwaǧ iṣurdiyen.
Tuker Layla Sami.
Tuker timseknewt.
Tukert-it lqawɛa.
Tuklal arraz-nni.
Tulawin xeddment.
Tuliḍ tiseddaṛin.
Tulim tiseddaṛin.
Tulled igellilen.
Tullem igellilen.
Ṭum d axendallas.
Ṭum yeɛlem ayɣef?
Tumaremt s ugmuḍ.
Tumnemt aya, naɣ?
Tumnemt Tom, naɣ?
Tumnemt-tent dɣa?
Tumseḍ deg wudem.
Tuni d tibbiddwa.
Tura ɛeqleɣ-kent!
Tura ɛeqleɣ-k-id.
Tura fehmeɣ-t-id.
Tura i d-mmektan?
Tura i d-mmektiɣ.
Tura kan i tebda.
Tura kan i uḍneɣ.
Tura kan i yebda.
Tura kifkif-aneɣ.
Tura, seggem aya.
Tura-asen tabrat.
Turagt n useɣẓan.
Turamt-as tabṛat?
Tura-yi-d tabrat.
Turem ad aɣ-tneɣ.
Turga yir targit.
Turmed ad tɛumed?
Turmed aya uqbel?
Turmem ad tɛumem?
Turmem aya uqbel?
Tuṛuft d amenẓaw.
Tusamt-d ddukkli.
Tussna d tazmert.
Tutlayt-a temmut.
Tuwḍed deg wakud.
Tuwḍeḍ deg wakud.
Tuwḍed-d i zzwaj.
Tuwḍeḍ-d i zzwaj.
Tuwḍem deg wakud.
Tuwey adlis-nnes.
Tuwey-d tasiwant.
Tuwey-d tin-nnes.
Tuwey-d win-nnes.
Tuwyeḍ-t s axxam?
Tuwyem-t s axxam?
Tuzen-iyi-d izen.
Tuzzlemt s axxam.
Twalad asaru-nni?
Twalaḍ asaru-nni?
Twalaḍ asaru-ya ?
Twalad itran-nni?
Twalaḍ tagellidt?
Twalaḍ-t neɣ ala?
Twalam aɣmis-nni?
Twalam asaru-nni?
Twalam aya uqbel?
Twalam tagellidt?
Twalamt aqjun-iw?
Twalamt itri-nni?
Twalam-t neɣ ala?
Twalamt ursu-nni?
Twala-tt neɣ ala?
Twala-yi neɣ ala?
Tweɛṛed i wefham.
Tweɛṛed i wegzay.
Twet deg tzewwut.
Txeddem s leɛqel.
Txeddmed seg wul.
Txeddmemt kullec?
Txedmeḍ ccɣel-ik?
Txedmeḍ ccɣel-im?
Txedmeḍ-asen kra?
Txedmem-asen kra?
Txemmem ɣef waya.
Txufeq takti-inu.
Txuṣ-ikem lqahwa.
Txuṣ-iken lqahwa.
Txuṣṣ tesfeḍt da.
Txuṣṣeḍ-as i Tom.
Txuṣṣeḍ-iyi aṭas.
Txuṣṣem-iyi aṭas.
Txuṣṣ-ik tsugint.
Txuṣṣ-it tugrint.
Tzedɣemt da, naɣ?
Tzelli adlis-nni.
Tzemred ad tarud?
Tzemreḍ ad taseḍ?
Tzemrem ad tarum?
Tzemrem ad tasem?
Tzewǧeḍ neɣ xaṭi?
Tzmrd ad tsgunfud
Učči yella yelha.
Udfen ɣer ugaṛaj.
Udfen-d s leḥder.
Udreɣ isunan-nni.
Udren isunan-nni.
Udren tiseddaṛin.
Ufan-d adlis-nni.
Ufan-d aydi-nsen.
Ufan-t d amednub.
Ufgen yiferkiyen.
Ufiɣ takaskiṭ-ik.
Ufiɣ takaskiṭ-im.
Ufiɣ yan ufessay!
Ufiɣ yan ufessay.
Ugadeɣ ad agadeɣ.
Ugadeɣ ad triɛeḍ.
Ugadeɣ ahat xaṭi.
Ugadeɣ akli uzal.
Ugadeɣ fell-awen.
Ugaɣ tessned Tom.
Uɣal ɣer deffir !
Uɣal-d imir imir!
Uɣaleɣ d akaṭuli.
Uɣalem ar deffir!
Uɣalem ar deffir.
Uɣalem-d ar daki.
Uɣalen d uḥdiqen.
Uɣalent-d ɣer da.
Ugareɣ-k s waṭas.
Uɣeɣ-d takeṛṛust.
Uɣiɣ f Tuggamant.
Ugin assumer-inu.
Uh! Qrib ay ttuɣ!
UḥwaǧeƔ Ṭum tura.
Uḥwaǧeɣ walebɛaḍ.
UḥwaǧeƔ-kem tura.
Ukḍeɣ ad geɣ aya.
Ukḍen ilugan-nni.
Ukiɣ s tmijewt-a.
Ukren-ken yewwas?
Ukren-kent uqbel?
Ukud i teɣɣareḍ ?
Ul lliɣ ttselliɣ.
Ul tɛafeṛ yuɣleb.
Ul teqqim yuɣleb.
Ul ybedd s taṣṣa.
Ul ẓwiɣ l weɛzam.
Ula d Dan yedhec.
Ula d nekk ṛuḥeɣ.
Ula d nekk umreɣ.
Ula qqimeɣ jaṛas.
Ula yan yiws iyi.
Ulac abrid niḍen.
Ulac am uxxam-ik.
Ulac ayen yellan.
Ulac ayen-nnayeḍ?
Ulac ayen-nniḍen?
Ulac ccekk ẓrant.
Ulac deg ssuq-is.
Ulac ɣur-s irden.
Ulac nnig n waya.
Ulac tiysetmatin.
Ulac ula d yiwen.
Ulac win nɣelleḍ.
Ulac-it da ass-a.
Ulac-itt da tura.
Ulayɣer tinfulin.
Uletma tla axxam.
Uletma tuɣ ṭṭbib.
Ulint deg lbabuṛ.
Ulint tiseddaṛin.
Ullent igellilen.
Ulyeɣ ɣer usafag.
Ulyeɣ tiɣilt-nni.
Ulyen ɣer usafag.
Umneɣ s waya akk.
Umnen taḥkayt-ik.
Ur aɣ-nnint amya.
Ur aɣ-tenni amya.
Ur aɣ-ttettu ara!
Ur akka ay teḍra.
Ur as-berrut ara.
Ur asen-d-qeḍḍuɣ.
Ur asen-d-ssaɣeɣ.
Ur asen-nniɣ ara.
Ur asen-ssurufeɣ.
Ur asent-ceḍḍḥeɣ.
Ur asent-cerrḍeɣ.
Ur asent-ɛejjbeɣ.
Ur asent-ɣemmzeɣ.
Ur asent-ɣerrseɣ.
Ur asent-sellfeɣ.
Ur asen-ttcuḥḥuɣ.
Ur asen-ttɛeddiɣ.
Ur asen-tthenniɣ.
Ur asen-ttḥulfuɣ.
Ur asent-ttalmeɣ.
Ur asen-ttwehhiɣ.
Ur as-neɛǧib ara.
Ur as-terbiḥ ara.
Ur as-t-fkiɣ ara.
Ur as-ttakf awal.
Ur as-ttakf azal.
Ur awen-d-ɣɣareɣ.
Ur awen-d-qeḍḍuɣ.
Ur awen-d-ttaruɣ.
Ur awen-snamayeɣ.
Ur awen-ssinifeɣ.
Ur awen-ssurufeɣ.
Ur awent-ceḍḍḥeɣ.
Ur awent-cerrḍeɣ.
Ur awent-ɛejjbeɣ.
Ur awent-ɣemmzeɣ.
Ur awent-ɣerrseɣ.
Ur awent-sellfeɣ.
Ur awen-ttwehhiɣ.
Ur beḍḍuɣ acemma.
Ur bennuɣ acemma.
Ur bɣiɣ ad ddreɣ.
Ur bniɣ ɣef waya.
Ur ččiɣ ara aṭas.
Ur cfiɣ ara yakk.
Ur cikkeɣ tefṛeḥ.
Ur d ayen selleƔ.
Ur d- yettas ara.
Ur dbileɣ acemma.
Ur d-cligent ara.
Ur ddageɣ acemma.
Ur ddaleɣ acemma.
Ur ddiɣ yid-sent.
Ur derrseɣ yiwen.
Ur ḍeyyɛent akud.
Ur d-ijebbed ara.
Ur d-meyyzeɣ ara.
Ur d-nesɣi aɣrum.
Ur d-nnin acemma.
Ur d-nufi acemma.
Ur d-qqaṛ acemma.
Ur d-rennuɣ awal.
Ur d-sawalen ara.
Ur d-sɣint aɣrum.
Ur d-ssiɣ usuten.
Ur d-ssin usuten.
Ur d-terrimt ara.
Ur d-tesɣi aɣrum.
Ur d-tjebbed ara.
Ur d-tsawleḍ ara.
Ur d-ttadfet ara.
Ur d-ttadsem ara.
Ur d-ttadset ara.
Ur d-ttasent ara.
Ur d-ttasent ara?
Ur d-ttruḥu yara.
Ur d-ufiɣ acemma.
Ur d-ufin acemma.
Ur d-witeɣ deg-s.
Ur d-yeɣri yiwen.
Ur d-yelli wayra.
Ur d-yesɣi aɣrum.
Ur d-yesqam aṭas.
Ur d-yuri acemma.
Ur ɛebbdeɣ yiwen.
Ur ɛerrḍeɣ yiwen.
Ur ferrneɣ yiwen.
Ur fhimeɣ acemma.
Ur fhimeɣ tigert!
Ur fhimeɣ tigert.
Ur ɣɣazeɣ acemma.
Ur ɣlay ara učči.
Ur ɣlay ara, yak?
Ur ɣ-tebɣimt ara?
Ur gzimeɣ aseklu.
Ur gzimen aseklu.
Ur ḥebbes ara da.
Ur ḥemmleɣ imcac.
Ur ḥemmleɣ yiwen.
Ur ḥemmlen imcac.
Ur iḥemmel imcac.
Ur iḥeqqer yiwen.
Ur isɛi ara azal.
Ur issin ad icnu.
Ur ittamen yiwen!
Ur itteṭṭeḍ aṭas.
Ur ittḥezzib ara.
Ur iyi-berru ara.
Ur iyi-sul riɣ-k.
Ur iyi-teɛjibemt.
Ur iyi-tejjimemt.
Ur iyi-tettejjem.
Ur iyi-trimt ara!
Ur iyi-tteggzemt.
Ur iyi-ttejjment.
Ur jemmɛeɣ yiwen.
Ur jerrḥeɣ yiwen.
Ur k-bɣin ara da.
Ur kem-neǧǧi ara.
Ur ken-id-qsideɣ.
Ur ken-id-ttafeɣ.
Ur ken-neǧǧi ara.
Ur ken-sbuṛṛufeɣ.
Ur ken-skikkiḍeɣ.
Ur ken-skuḍḍufeɣ.
Ur ken-sleɣmayeɣ.
Ur ken-smejgareɣ.
Ur ken-smuɛjuteɣ.
Ur ken-ssebɛadeɣ.
Ur ken-ssebɣaseɣ.
Ur ken-ssebzageɣ.
Ur ken-sseccayeɣ.
Ur ken-sseḍɛafeɣ.
Ur ken-ssedhayeɣ.
Ur ken-sseḍlameɣ.
Ur ken-sseɛḍaseɣ.
Ur ken-sseɛyayeɣ.
Ur ken-sseɛẓageɣ.
Ur ken-ssefcaleɣ.
Ur ken-ssefraɣeɣ.
Ur ken-ssefrakeɣ.
Ur ken-sseɣlayeɣ.
Ur ken-ssegrareɣ.
Ur ken-sseɣyaleɣ.
Ur ken-sseḥlayeɣ.
Ur ken-sseḥzaneɣ.
Ur ken-ssekyadeɣ.
Ur ken-ssengareɣ.
Ur ken-ssenqadeɣ.
Ur ken-sseqdaceɣ.
Ur ken-sseqnaɛeɣ.
Ur ken-sseqsayeɣ.
Ur ken-sserfayeɣ.
Ur ken-sserwaleɣ.
Ur ken-ssewḥaleɣ.
Ur ken-ssewhameɣ.
Ur ken-ssexdameɣ.
Ur ken-ssexlaḍeɣ.
Ur ken-ssexlaɛeɣ.
Ur ken-ssexṣareɣ.
Ur ken-ssezdaɣeɣ.
Ur ken-ssezhuyeɣ.
Ur ken-ssɣarayeɣ.
Ur ken-ssiggizeɣ.
Ur ken-ssuffuɣeɣ.
Ur ken-ssujjuyeɣ.
Ur ken-stulluseɣ.
Ur ken-sxenciweɣ.
Ur ken-sxenzireɣ.
Ur kent-sdarayeɣ.
Ur kent-sfadayeɣ.
Ur kent-sfatayeɣ.
Ur kent-sgalafeɣ.
Ur kent-snuzuyeɣ.
Ur kent-srin ara.
Ur kent-ssamaseɣ.
Ur kent-ssifiḍeɣ.
Ur kent-ssigiẓeɣ.
Ur kent-ssiliɣeɣ.
Ur kent-ssiẓireɣ.
Ur kent-ssuduneɣ.
Ur kent-ssusufeɣ.
Ur ken-ttaḍḍafeɣ.
Ur ken-ttaqraḥeɣ.
Ur ken-ttcaṛaɛeɣ.
Ur ken-ttcawaṛeɣ.
Ur ken-ttḍafareɣ.
